genus,organism_name,assembly_id
Fusarium,Fusarium oxysporum,GCA_009298645.1
Fusarium,Fusarium oxysporum,GCA_009298655.1
Fusarium,Fusarium oxysporum,GCA_009298675.1
Fusarium,Fusarium oxysporum,GCA_009298685.1
Fusarium,Fusarium oxysporum,GCA_009298705.1
Fusarium,Fusarium oxysporum,GCA_009298715.1
Fusarium,Fusarium oxysporum,GCA_009298745.1
Fusarium,Fusarium oxysporum,GCA_009298755.1
Fusarium,Fusarium oxysporum,GCA_009298805.1
Fusarium,Fusarium oxysporum,GCA_009298825.1
Fusarium,Fusarium oxysporum,GCA_009298845.1
Fusarium,Fusarium oxysporum,GCA_009298855.1
Fusarium,Fusarium oxysporum,GCA_009298875.1
Fusarium,Fusarium oxysporum,GCA_009298915.1
Fusarium,Fusarium oxysporum,GCA_009298925.1
Fusarium,Fusarium oxysporum,GCA_009298935.1
Fusarium,Fusarium oxysporum,GCA_009298945.1
Fusarium,Fusarium oxysporum,GCA_009298955.1
Fusarium,Fusarium oxysporum,GCA_009298985.1
Fusarium,Fusarium oxysporum,GCA_009299005.1
Fusarium,Fusarium oxysporum,GCA_009299025.1
Fusarium,Fusarium oxysporum,GCA_009299045.1
Fusarium,Fusarium oxysporum,GCA_009299075.1
Fusarium,Fusarium oxysporum,GCA_009299095.1
Fusarium,Fusarium oxysporum,GCA_009299115.1
Fusarium,Fusarium oxysporum,GCA_009299125.1
Fusarium,Fusarium oxysporum,GCA_009299135.1
Fusarium,Fusarium oxysporum,GCA_009299155.1
Fusarium,Fusarium oxysporum,GCA_009299175.1
Fusarium,Fusarium oxysporum,GCA_009299195.1
Fusarium,Fusarium oxysporum,GCA_009299215.1
Fusarium,Fusarium oxysporum,GCA_009299235.1
Fusarium,Fusarium oxysporum,GCA_009299255.1
Fusarium,Fusarium oxysporum,GCA_009299295.1
Fusarium,Fusarium oxysporum,GCA_009299335.1
Fusarium,Fusarium oxysporum,GCA_009746015.1
Fusarium,Fusarium oxysporum,GCA_011032855.1
Fusarium,Fusarium oxysporum,GCA_011032885.1
Fusarium,Fusarium oxysporum,GCA_011033375.1
Fusarium,Fusarium oxysporum,GCA_011033455.1
Fusarium,Fusarium oxysporum,GCA_011033475.1
Fusarium,Fusarium oxysporum,GCA_011033485.1
Fusarium,Fusarium oxysporum,GCA_011033505.1
Fusarium,Fusarium oxysporum,GCA_011033535.1
Fusarium,Fusarium oxysporum,GCA_011033555.1
Fusarium,Fusarium oxysporum,GCA_011033575.1
Fusarium,Fusarium oxysporum,GCA_011033645.1
Fusarium,Fusarium oxysporum,GCA_011033665.1
Fusarium,Fusarium oxysporum,GCA_011033685.1
Fusarium,Fusarium oxysporum,GCA_011033715.1
Fusarium,Fusarium oxysporum,GCA_011033745.1
Fusarium,Fusarium oxysporum,GCA_011033765.1
Fusarium,Fusarium oxysporum,GCA_011033805.1
Fusarium,Fusarium oxysporum,GCA_011033815.1
Fusarium,Fusarium oxysporum,GCA_011033835.1
Fusarium,Fusarium oxysporum,GCA_011033875.1
Fusarium,Fusarium oxysporum,GCA_011033885.1
Fusarium,Fusarium oxysporum,GCA_011033895.1
Fusarium,Fusarium oxysporum,GCA_011033955.1
Fusarium,Fusarium oxysporum,GCA_011033985.1
Fusarium,Fusarium oxysporum,GCA_011033995.1
Fusarium,Fusarium oxysporum,GCA_011034025.1
Fusarium,Fusarium oxysporum,GCA_011034045.1
Fusarium,Fusarium oxysporum,GCA_011034075.1
Fusarium,Fusarium oxysporum,GCA_011034105.1
Fusarium,Fusarium oxysporum,GCA_011034125.1
Fusarium,Fusarium oxysporum,GCA_011034135.1
Fusarium,Fusarium oxysporum,GCA_011034155.1
Fusarium,Fusarium oxysporum,GCA_011034195.1
Fusarium,Fusarium oxysporum,GCA_011034205.1
Fusarium,Fusarium oxysporum,GCA_011034225.1
Fusarium,Fusarium oxysporum,GCA_011034265.1
Fusarium,Fusarium oxysporum,GCA_011034275.1
Fusarium,Fusarium oxysporum,GCA_011034375.1
Fusarium,Fusarium oxysporum,GCA_011034395.1
Fusarium,Fusarium oxysporum,GCA_011034415.1
Fusarium,Fusarium oxysporum,GCA_011034445.1
Fusarium,Fusarium oxysporum,GCA_011034455.1
Fusarium,Fusarium oxysporum,GCA_011034475.1
Fusarium,Fusarium oxysporum,GCA_011034485.1
Fusarium,Fusarium oxysporum,GCA_011034515.1
Fusarium,Fusarium oxysporum,GCA_011034545.1
Fusarium,Fusarium oxysporum,GCA_011034565.1
Fusarium,Fusarium oxysporum,GCA_011034575.1
Fusarium,Fusarium oxysporum,GCA_011034615.1
Fusarium,Fusarium oxysporum,GCA_011034625.1
Fusarium,Fusarium oxysporum,GCA_011034635.1
Fusarium,Fusarium oxysporum,GCA_011034645.1
Fusarium,Fusarium oxysporum,GCA_011034655.1
Fusarium,Fusarium oxysporum,GCA_011034675.1
Fusarium,Fusarium oxysporum,GCA_011034745.1
Fusarium,Fusarium oxysporum,GCA_011034775.1
Fusarium,Fusarium oxysporum,GCA_011034785.1
Fusarium,Fusarium oxysporum,GCA_011034805.1
Fusarium,Fusarium oxysporum,GCA_011034815.1
Fusarium,Fusarium oxysporum,GCA_011034845.1
Fusarium,Fusarium oxysporum,GCA_011034875.1
Fusarium,Fusarium oxysporum,GCA_011034915.1
Fusarium,Fusarium oxysporum,GCA_011034925.1
Fusarium,Fusarium oxysporum,GCA_011034935.1
Fusarium,Fusarium oxysporum,GCA_011034945.1
Fusarium,Fusarium oxysporum,GCA_011034965.1
Fusarium,Fusarium oxysporum,GCA_011035015.1
Fusarium,Fusarium oxysporum,GCA_011035035.1
Fusarium,Fusarium oxysporum,GCA_011035045.1
Fusarium,Fusarium oxysporum,GCA_011035055.1
Fusarium,Fusarium oxysporum,GCA_011035065.1
Fusarium,Fusarium oxysporum,GCA_011035075.1
Fusarium,Fusarium oxysporum,GCA_011035135.1
Fusarium,Fusarium oxysporum,GCA_011035185.1
Fusarium,Fusarium oxysporum,GCA_011035205.1
Fusarium,Fusarium oxysporum,GCA_011035235.1
Fusarium,Fusarium oxysporum,GCA_011035245.1
Fusarium,Fusarium oxysporum,GCA_011035255.1
Fusarium,Fusarium oxysporum,GCA_011035265.1
Fusarium,Fusarium oxysporum,GCA_011035335.1
Fusarium,Fusarium oxysporum,GCA_011035345.1
Fusarium,Fusarium oxysporum,GCA_011035355.1
Fusarium,Fusarium oxysporum,GCA_011035375.1
Fusarium,Fusarium oxysporum,GCA_011035385.1
Fusarium,Fusarium oxysporum,GCA_011035415.1
Fusarium,Fusarium oxysporum,GCA_011035435.1
Fusarium,Fusarium oxysporum,GCA_011035455.1
Fusarium,Fusarium oxysporum,GCA_011035485.1
Fusarium,Fusarium oxysporum,GCA_011035495.1
Fusarium,Fusarium oxysporum,GCA_011035505.1
Fusarium,Fusarium oxysporum,GCA_011035555.1
Fusarium,Fusarium oxysporum,GCA_011035595.1
Fusarium,Fusarium oxysporum,GCA_011035615.1
Fusarium,Fusarium oxysporum,GCA_011035625.1
Fusarium,Fusarium oxysporum,GCA_011035645.1
Fusarium,Fusarium oxysporum,GCA_011035665.1
Fusarium,Fusarium oxysporum,GCA_011035695.1
Fusarium,Fusarium oxysporum,GCA_011035725.1
Fusarium,Fusarium oxysporum,GCA_011035745.1
Fusarium,Fusarium oxysporum,GCA_011035755.1
Fusarium,Fusarium oxysporum,GCA_011035765.1
Fusarium,Fusarium oxysporum,GCA_011035785.1
Fusarium,Fusarium oxysporum,GCA_011035835.1
Fusarium,Fusarium oxysporum,GCA_011035855.1
Fusarium,Fusarium oxysporum,GCA_011035875.1
Fusarium,Fusarium oxysporum,GCA_011035895.1
Fusarium,Fusarium oxysporum,GCA_011035955.1
Fusarium,Fusarium oxysporum,GCA_011035965.1
Fusarium,Fusarium oxysporum,GCA_011035975.1
Fusarium,Fusarium oxysporum,GCA_011035995.1
Fusarium,Fusarium oxysporum,GCA_011036045.1
Fusarium,Fusarium oxysporum,GCA_011036055.1
Fusarium,Fusarium oxysporum,GCA_011036065.1
Fusarium,Fusarium oxysporum,GCA_011036075.1
Fusarium,Fusarium oxysporum,GCA_011036115.1
Fusarium,Fusarium oxysporum,GCA_011036125.1
Fusarium,Fusarium oxysporum,GCA_011036135.1
Fusarium,Fusarium oxysporum,GCA_011036205.1
Fusarium,Fusarium oxysporum,GCA_011036215.1
Fusarium,Fusarium oxysporum,GCA_011036235.1
Fusarium,Fusarium oxysporum,GCA_011036275.1
Fusarium,Fusarium oxysporum,GCA_011036305.1
Fusarium,Fusarium oxysporum,GCA_011036325.1
Fusarium,Fusarium oxysporum,GCA_011036345.1
Fusarium,Fusarium oxysporum,GCA_011036365.1
Fusarium,Fusarium oxysporum,GCA_011036385.1
Fusarium,Fusarium oxysporum,GCA_011036395.1
Fusarium,Fusarium oxysporum,GCA_011036425.1
Fusarium,Fusarium oxysporum,GCA_011036455.1
Fusarium,Fusarium oxysporum,GCA_011036475.1
Fusarium,Fusarium oxysporum,GCA_011036505.1
Fusarium,Fusarium oxysporum,GCA_011036545.1
Fusarium,Fusarium oxysporum,GCA_011036575.1
Fusarium,Fusarium oxysporum,GCA_011036595.1
Fusarium,Fusarium oxysporum,GCA_011036615.1
Fusarium,Fusarium oxysporum,GCA_011036635.1
Fusarium,Fusarium oxysporum,GCA_011036655.1
Fusarium,Fusarium oxysporum,GCA_011036705.1
Fusarium,Fusarium oxysporum,GCA_011036765.1
Fusarium,Fusarium oxysporum,GCA_011036795.1
Fusarium,Fusarium oxysporum,GCA_011036835.1
Fusarium,Fusarium oxysporum,GCA_011036855.1
Fusarium,Fusarium oxysporum,GCA_011036875.1
Fusarium,Fusarium oxysporum,GCA_011036925.1
Fusarium,Fusarium oxysporum,GCA_011036945.1
Fusarium,Fusarium oxysporum,GCA_011036965.1
Fusarium,Fusarium oxysporum,GCA_011036985.1
Fusarium,Fusarium oxysporum,GCA_011037005.1
Fusarium,Fusarium oxysporum,GCA_011037075.1
Fusarium,Fusarium oxysporum,GCA_011037105.1
Fusarium,Fusarium oxysporum,GCA_011037135.1
Fusarium,Fusarium oxysporum,GCA_011037735.1
Fusarium,Fusarium oxysporum,GCA_011037795.1
Fusarium,Fusarium oxysporum,GCA_011421275.1
Fusarium,Fusarium oxysporum,GCA_011421285.1
Fusarium,Fusarium oxysporum,GCA_011421305.1
Fusarium,Fusarium oxysporum,GCA_011421335.1
Fusarium,Fusarium oxysporum,GCA_011421355.1
Fusarium,Fusarium oxysporum,GCA_011421365.1
Fusarium,Fusarium oxysporum,GCA_011421375.1
Fusarium,Fusarium oxysporum,GCA_011424605.1
Fusarium,Fusarium oxysporum,GCA_011424625.1
Fusarium,Fusarium oxysporum,GCA_011426335.1
Fusarium,Fusarium oxysporum,GCA_011426355.1
Fusarium,Fusarium oxysporum,GCA_011428085.1
Fusarium,Fusarium oxysporum,GCA_013347355.2
Fusarium,Fusarium oxysporum,GCA_013347365.1
Fusarium,Fusarium oxysporum,GCA_013347375.1
Fusarium,Fusarium oxysporum,GCA_013347385.1
Fusarium,Fusarium oxysporum,GCA_013347595.1
Fusarium,Fusarium oxysporum,GCA_013363075.1
Fusarium,Fusarium oxysporum,GCA_014324425.1
Fusarium,Fusarium oxysporum,GCA_014324435.1
Fusarium,Fusarium oxysporum,GCA_014324445.1
Fusarium,Fusarium oxysporum,GCA_014324455.1
Fusarium,Fusarium oxysporum,GCA_014324465.1
Fusarium,Fusarium oxysporum,GCA_014324495.1
Fusarium,Fusarium oxysporum,GCA_014324505.1
Fusarium,Fusarium oxysporum,GCA_014324555.1
Fusarium,Fusarium oxysporum,GCA_014324575.1
Fusarium,Fusarium oxysporum,GCA_014324585.1
Fusarium,Fusarium oxysporum,GCA_014324595.1
Fusarium,Fusarium oxysporum,GCA_014324625.1
Fusarium,Fusarium oxysporum,GCA_014324645.1
Fusarium,Fusarium oxysporum,GCA_014324665.1
Fusarium,Fusarium oxysporum,GCA_014324675.1
Fusarium,Fusarium oxysporum,GCA_014324715.1
Fusarium,Fusarium oxysporum,GCA_014324745.1
Fusarium,Fusarium oxysporum,GCA_014324755.1
Fusarium,Fusarium oxysporum,GCA_014324765.1
Fusarium,Fusarium oxysporum,GCA_014324775.1
Fusarium,Fusarium oxysporum,GCA_014324795.1
Fusarium,Fusarium oxysporum,GCA_014324805.1
Fusarium,Fusarium oxysporum,GCA_014324835.1
Fusarium,Fusarium oxysporum,GCA_014324865.1
Fusarium,Fusarium oxysporum,GCA_014324895.1
Fusarium,Fusarium oxysporum,GCA_014324905.1
Fusarium,Fusarium oxysporum,GCA_014324935.1
Fusarium,Fusarium oxysporum,GCA_014324955.1
Fusarium,Fusarium oxysporum,GCA_014324975.1
Fusarium,Fusarium oxysporum,GCA_014324985.1
Fusarium,Fusarium oxysporum,GCA_014325015.1
Fusarium,Fusarium oxysporum,GCA_014325035.1
Fusarium,Fusarium oxysporum,GCA_014325045.1
Fusarium,Fusarium oxysporum,GCA_014325065.1
Fusarium,Fusarium oxysporum,GCA_014325095.1
Fusarium,Fusarium oxysporum,GCA_014325125.1
Fusarium,Fusarium oxysporum,GCA_014325135.1
Fusarium,Fusarium oxysporum,GCA_014325185.1
Fusarium,Fusarium oxysporum,GCA_014325205.1
Fusarium,Fusarium oxysporum,GCA_014325215.1
Fusarium,Fusarium oxysporum,GCA_014325225.1
Fusarium,Fusarium oxysporum,GCA_014325235.1
Fusarium,Fusarium oxysporum,GCA_014325295.1
Fusarium,Fusarium oxysporum,GCA_014325315.1
Fusarium,Fusarium oxysporum,GCA_014337855.1
Fusarium,Fusarium oxysporum,GCA_014857085.1
Fusarium,Fusarium oxysporum,GCA_015345885.1
Fusarium,Fusarium oxysporum,GCA_015345895.1
Fusarium,Fusarium oxysporum,GCA_016163925.1
Fusarium,Fusarium oxysporum,GCA_016163985.1
Fusarium,Fusarium oxysporum,GCA_016163995.1
Fusarium,Fusarium oxysporum,GCA_016164055.1
Fusarium,Fusarium oxysporum,GCA_016164075.1
Fusarium,Fusarium oxysporum,GCA_016164085.1
Fusarium,Fusarium oxysporum,GCA_016165925.1
Fusarium,Fusarium oxysporum,GCA_016165995.1
Fusarium,Fusarium oxysporum,GCA_016166015.1
Fusarium,Fusarium oxysporum,GCA_016166025.1
Fusarium,Fusarium oxysporum,GCA_016166045.1
Fusarium,Fusarium oxysporum,GCA_016166205.1
Fusarium,Fusarium oxysporum,GCA_016859205.1
Fusarium,Fusarium oxysporum,GCA_019054625.1
Fusarium,Fusarium oxysporum,GCA_019054655.1
Fusarium,Fusarium oxysporum,GCA_019054755.1
Fusarium,Fusarium oxysporum,GCA_019054795.1
Fusarium,Fusarium oxysporum,GCA_019055395.1
Fusarium,Fusarium oxysporum,GCA_019843925.1
Fusarium,Fusarium oxysporum,GCA_020744355.1
Fusarium,Fusarium oxysporum,GCA_020744455.1
Fusarium,Fusarium oxysporum,GCA_020976335.1
Fusarium,Fusarium oxysporum,GCA_020976685.1
Fusarium,Fusarium oxysporum,GCA_020976715.1
Fusarium,Fusarium oxysporum,GCA_020976725.1
Fusarium,Fusarium oxysporum,GCA_023628715.1
Fusarium,Fusarium oxysporum,GCA_024343375.1
Fusarium,Fusarium oxysporum,GCA_024865645.1
Fusarium,Fusarium oxysporum,GCA_025176795.1
Fusarium,Fusarium oxysporum,GCA_025177585.1
Fusarium,Fusarium oxysporum,GCA_025177805.1
Fusarium,Fusarium oxysporum,GCA_025201435.1
Fusarium,Fusarium oxysporum,GCA_025201465.1
Fusarium,Fusarium oxysporum,GCA_025201475.1
Fusarium,Fusarium oxysporum,GCA_025201495.1
Fusarium,Fusarium oxysporum,GCA_025201995.1
Fusarium,Fusarium oxysporum,GCA_025215195.1
Fusarium,Fusarium oxysporum,GCA_025215215.1
Fusarium,Fusarium oxysporum,GCA_025215475.1
Fusarium,Fusarium oxysporum,GCA_025215805.1
Fusarium,Fusarium oxysporum,GCA_025215825.1
Fusarium,Fusarium oxysporum,GCA_025215845.1
Fusarium,Fusarium oxysporum,GCA_025215865.1
Fusarium,Fusarium oxysporum,GCA_025215885.1
Fusarium,Fusarium oxysporum,GCA_025215895.1
Fusarium,Fusarium oxysporum,GCA_025215925.1
Fusarium,Fusarium oxysporum,GCA_025215945.1
Fusarium,Fusarium oxysporum,GCA_025215965.1
Fusarium,Fusarium oxysporum,GCA_025215985.1
Fusarium,Fusarium oxysporum,GCA_025216005.1
Fusarium,Fusarium oxysporum,GCA_025216025.1
Fusarium,Fusarium oxysporum,GCA_025216045.1
Fusarium,Fusarium oxysporum,GCA_025216065.1
Fusarium,Fusarium oxysporum,GCA_025216085.1
Fusarium,Fusarium oxysporum,GCA_025216105.1
Fusarium,Fusarium oxysporum,GCA_025216165.1
Fusarium,Fusarium oxysporum,GCA_025216205.1
Fusarium,Fusarium oxysporum,GCA_025331925.1
Fusarium,Fusarium oxysporum,GCA_027945255.1
Fusarium,Fusarium oxysporum,GCA_027945265.1
Fusarium,Fusarium oxysporum,GCA_027945275.1
Fusarium,Fusarium oxysporum,GCA_027945305.1
Fusarium,Fusarium oxysporum,GCA_027945315.1
Fusarium,Fusarium oxysporum,GCA_027945335.1
Fusarium,Fusarium oxysporum,GCA_027945405.1
Fusarium,Fusarium oxysporum,GCA_027945535.1
Fusarium,Fusarium oxysporum,GCA_027945555.1
Fusarium,Fusarium oxysporum,GCA_030020275.1
Fusarium,Fusarium oxysporum,GCA_030064525.1
Fusarium,Fusarium oxysporum,GCA_030272305.1
Fusarium,Fusarium oxysporum,GCA_030345115.2
Fusarium,Fusarium oxysporum,GCA_030578155.1
Fusarium,Fusarium oxysporum,GCA_032173435.1
Fusarium,Fusarium oxysporum,GCA_032884055.1
Fusarium,Fusarium oxysporum,GCA_034400335.1
Fusarium,Fusarium oxysporum,GCA_034641985.1
Fusarium,Fusarium oxysporum,GCA_035772935.1
Fusarium,Fusarium oxysporum,GCA_038502765.1
Fusarium,Fusarium oxysporum,GCA_040285555.1
Fusarium,Fusarium oxysporum,GCA_040285575.1
Fusarium,Fusarium oxysporum,GCA_040436745.1
Fusarium,Fusarium oxysporum,GCA_040938085.1
Fusarium,Fusarium oxysporum,GCA_041380545.1
Fusarium,Fusarium oxysporum,GCA_041682635.1
Fusarium,Fusarium oxysporum,GCA_041682655.1
Fusarium,Fusarium oxysporum,GCA_044647035.1
Fusarium,Fusarium oxysporum,GCA_045838135.1
Fusarium,Fusarium oxysporum,GCA_047370965.1
Fusarium,Fusarium oxysporum,GCA_049000225.1
Fusarium,Fusarium oxysporum,GCA_050613755.1
Fusarium,Fusarium oxysporum,GCA_050883565.1
Fusarium,Fusarium oxysporum,GCA_051529645.1
Fusarium,Fusarium oxysporum,GCA_051529745.1
Fusarium,Fusarium oxysporum,GCA_051529765.1
Fusarium,Fusarium oxysporum,GCA_051529785.1
Fusarium,Fusarium oxysporum,GCA_054098455.1
Fusarium,Fusarium oxysporum,GCA_054643155.1
Fusarium,Fusarium oxysporum,GCA_054857735.1
Fusarium,Fusarium oxysporum,GCA_054857835.1
Fusarium,Fusarium oxysporum,GCA_054857865.1
Fusarium,Fusarium oxysporum,GCA_054857885.1
Fusarium,Fusarium oxysporum,GCA_054857935.1
Fusarium,Fusarium oxysporum,GCA_054857995.1
Fusarium,Fusarium oxysporum,GCA_055681515.1
Fusarium,Fusarium oxysporum,GCA_055681535.1
Fusarium,Fusarium oxysporum,GCA_055681575.1
Fusarium,Fusarium oxysporum,GCA_055682425.1
Fusarium,Fusarium oxysporum,GCA_055682485.1
Fusarium,Fusarium oxysporum,GCA_055682525.1
Fusarium,Fusarium oxysporum,GCA_055682585.1
Fusarium,Fusarium oxysporum,GCA_055682605.1
Fusarium,Fusarium oxysporum,GCA_055682865.1
Fusarium,Fusarium oxysporum,GCA_055853645.1
Fusarium,Fusarium oxysporum,GCA_055878565.1
Fusarium,Fusarium oxysporum Fo47,GCA_000271705.2
Fusarium,Fusarium oxysporum Fo47,GCA_013085055.1
Fusarium,Fusarium oxysporum II5,GCA_031834405.1
Fusarium,Fusarium oxysporum NRRL 32931,GCA_000271745.2
Fusarium,Fusarium oxysporum f. sp. albedinis,GCA_012922595.1
Fusarium,Fusarium oxysporum f. sp. albedinis,GCA_023509805.1
Fusarium,Fusarium oxysporum f. sp. albedinis,GCA_026229875.1
Fusarium,Fusarium oxysporum f. sp. albedinis,GCA_032206225.1
Fusarium,Fusarium oxysporum f. sp. apii,GCA_014843455.1
Fusarium,Fusarium oxysporum f. sp. apii,GCA_014843555.1
Fusarium,Fusarium oxysporum f. sp. apii,GCA_014843565.1
Fusarium,Fusarium oxysporum f. sp. basilici,GCA_025203065.1
Fusarium,Fusarium oxysporum f. sp. basilici,GCA_025203075.1
Fusarium,Fusarium oxysporum f. sp. basilici,GCA_025203115.1
Fusarium,Fusarium oxysporum f. sp. basilici,GCA_025203125.1
Fusarium,Fusarium oxysporum f. sp. basilici,GCA_025267675.1
Fusarium,Fusarium oxysporum f. sp. bulbigenum,GCA_050947165.1
Fusarium,Fusarium oxysporum f. sp. bulbigenum,GCA_050947235.1
Fusarium,Fusarium oxysporum f. sp. capsici,GCA_014770115.1
Fusarium,Fusarium oxysporum f. sp. capsici,GCA_016801315.1
Fusarium,Fusarium oxysporum f. sp. cepae,GCA_003615075.1
Fusarium,Fusarium oxysporum f. sp. cepae,GCA_003615085.1
Fusarium,Fusarium oxysporum f. sp. cepae,GCA_003615095.1
Fusarium,Fusarium oxysporum f. sp. ciceris,GCA_001757345.1
Fusarium,Fusarium oxysporum f. sp. ciceris,GCA_054991275.1
Fusarium,Fusarium oxysporum f. sp. conglutinans,GCA_001519035.1
Fusarium,Fusarium oxysporum f. sp. conglutinans,GCA_002711385.1
Fusarium,Fusarium oxysporum f. sp. conglutinans,GCA_002711405.2
Fusarium,Fusarium oxysporum f. sp. conglutinans,GCA_014154955.1
Fusarium,Fusarium oxysporum f. sp. conglutinans,GCA_014839635.1
Fusarium,Fusarium oxysporum f. sp. conglutinans,GCA_018894095.1
Fusarium,Fusarium oxysporum f. sp. conglutinans,GCA_025267625.1
Fusarium,Fusarium oxysporum f. sp. conglutinans,GCA_036785135.1
Fusarium,Fusarium oxysporum f. sp. conglutinans Fo5176,GCA_000222805.1
Fusarium,Fusarium oxysporum f. sp. conglutinans race 2 54008,GCA_000260215.2
Fusarium,Fusarium oxysporum f. sp. coriandrii,GCA_014843415.1
Fusarium,Fusarium oxysporum f. sp. coriandrii,GCA_014843445.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_001696625.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_005930515.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_007994515.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_011316005.3
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_014282265.3
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_016802195.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_016802205.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_021237285.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_025216845.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_025216865.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_025216905.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_025216935.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_025216985.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_027920445.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_034509825.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_045838155.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_045838205.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_052818615.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_053754955.1
Fusarium,Fusarium oxysporum f. sp. cubense,GCA_053754965.1
Fusarium,Fusarium oxysporum f. sp. cubense race 1,GCA_000350345.1
Fusarium,Fusarium oxysporum f. sp. cubense race 1,GCA_016802225.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001702495.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001702515.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001702545.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001702555.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001702575.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001702615.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001702635.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001702655.1
Fusarium,Fusarium oxysporum f. sp. cucumerinum,GCA_001703455.1
Fusarium,Fusarium oxysporum f. sp. cyclaminis,GCA_037126525.1
Fusarium,Fusarium oxysporum f. sp. dianthi,GCA_025216825.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016163805.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016163825.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016163845.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016163855.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016163875.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016163905.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016163965.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016163975.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016164105.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016164135.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016164145.2
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016165865.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016165915.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016165935.1
Fusarium,Fusarium oxysporum f. sp. fragariae,GCA_016166065.1
